"Phường Xã","province_id","district_id"
"Xã Quảng Tân","384","1312"
"Xã Quảng Trạch","384","1312"
"Xã Quảng Phong","384","1312"
"Xã Quảng Đức","384","1312"
"Xã Quảng Định","384","1312"
"Xã Quảng Nhân","384","1312"
"Xã Quảng Ninh","384","1312"
"Xã Quảng Bình","384","1312"
"Xã Quảng Hợp","384","1312"
"Xã Quảng Văn","384","1312"
"Xã Quảng Long","384","1312"
"Xã Quảng Yên","384","1312"
"Xã Quảng Hòa","384","1312"
"Xã Quảng Lĩnh","384","1312"
"Xã Quảng Khê","384","1312"
"Xã Quảng Trung","384","1312"
"Xã Quảng Chính","384","1312"
"Xã Quảng Ngọc","384","1312"
"Xã Quảng Trường","384","1312"
"Xã Quảng Phúc","384","1312"
"Xã Quảng Vọng","384","1312"
"Xã Quảng Giao","384","1312"
"Xã Quảng Hải","384","1312"
"Xã Quảng Lưu","384","1312"
"Xã Quảng Lộc","384","1312"
"Xã Quảng Lợi","384","1312"
"Xã Quảng Nham","384","1312"
"Xã Quảng Thạch","384","1312"
"Xã Quảng Thái","384","1312"
"Thị trấn Tĩnh Gia","384","1313"
"Xã Hải Châu","384","1313"
"Xã Thanh Thủy","384","1313"
"Xã Thanh Sơn","384","1313"
"Xã Triêu Dương","384","1313"
"Xã Hải Ninh","384","1313"
"Xã Anh Sơn","384","1313"
"Xã Ngọc Lĩnh","384","1313"
"Xã Hải An","384","1313"
"Xã Hùng Sơn","384","1313"
"Xã Các Sơn","384","1313"
"Xã Tân Dân","384","1313"
"Xã Hải Lĩnh","384","1313"
"Xã Định Hải","384","1313"
"Xã Phú Sơn","384","1313"
"Xã Ninh Hải","384","1313"
"Xã Nguyên Bình","384","1313"
"Xã Hải Nhân","384","1313"
"Xã Hải Hòa","384","1313"
"Xã Bình Minh","384","1313"
"Xã Hải Thanh","384","1313"
"Xã Phú Lâm","384","1313"
"Xã Xuân Lâm","384","1313"
"Xã Trúc Lâm","384","1313"
"Xã Hải Bình","384","1313"
"Xã Tân Trường","384","1313"
"Xã Tùng Lâm","384","1313"
"Xã Tĩnh Hải","384","1313"
"Xã Mai Lâm","384","1313"
"Xã Trường Lâm","384","1313"
"Xã Hải Yến","384","1313"
"Xã Hải Thượng","384","1313"
"Xã Nghi Sơn","384","1313"
"Xã Hải Hà","384","1313"
"Phường Đông Vĩnh","391","1314"
"Phường Hà Huy Tập","391","1314"
"Phường Lê Lợi","391","1314"
"Phường Quán Bàu","391","1314"
"Phường Hưng Bình","391","1314"
"Phường Hưng Phúc","391","1314"
"Phường Hưng Dũng","391","1314"
"Phường Cửa Nam","391","1314"
"Phường Quang Trung","391","1314"
"Phường Đội Cung","391","1314"
"Phường Lê Mao","391","1314"
"Phường Trường Thi","391","1314"
"Phường Bến Thủy","391","1314"
"Phường Hồng Sơn","391","1314"
"Phường Trung Đô","391","1314"
"Xã Nghi Phú","391","1314"
"Xã Hưng Đông","391","1314"
"Xã Hưng Lộc","391","1314"
"Xã Hưng Hòa","391","1314"
"Phường Vinh Tân","391","1314"
"Xã Nghi Liên","391","1314"
"Xã Nghi Ân","391","1314"
"Xã Nghi Kim","391","1314"
"Xã Nghi Đức","391","1314"
"Xã Hưng Chính","391","1314"
"Phường Nghi Thuỷ","391","1315"
"Phường Nghi Tân","391","1315"
"Phường Thu Thuỷ","391","1315"
"Phường Nghi Hòa","391","1315"
"Phường Nghi Hải","391","1315"
"Phường Nghi Hương","391","1315"
"Phường Nghi Thu","391","1315"
"Phường Hoà Hiếu","391","1316"
"Phường Quang Phong","391","1316"
"Phường Quang Tiến","391","1316"
"Xã Nghĩa Hòa","391","1316"
"Phường Long Sơn","391","1316"
"Xã Nghĩa Tiến","391","1316"
"Xã Nghĩa Mỹ","391","1316"
"Xã Tây Hiếu","391","1316"
"Xã Nghĩa Thuận","391","1316"
"Xã Đông Hiếu","391","1316"
"Thị trấn Kim Sơn","391","1317"
"Xã Thông Thụ","391","1317"
"Xã Đồng Văn","391","1317"
"Xã Hạnh Dịch","391","1317"
"Xã Tiền Phong","391","1317"
"Xã Nậm Giải","391","1317"
"Xã Tri Lễ","391","1317"
"Xã Châu Kim","391","1317"
"Xã Mường Nọc","391","1317"
"Xã Quế Sơn","391","1317"
"Xã Châu Thôn","391","1317"
"Xã Nậm Nhoóng","391","1317"
"Xã Quang Phong","391","1317"
"Xã Căm Muộn","391","1317"
"Thị trấn Tân Lạc","391","1318"
"Xã Châu Bính","391","1318"
"Xã Châu Thuận","391","1318"
"Xã Châu Hội","391","1318"
"Xã Châu Nga","391","1318"
"Xã Châu Tiến","391","1318"
"Xã Châu Hạnh","391","1318"
"Xã Châu Thắng","391","1318"
"Xã Châu Phong","391","1318"
"Xã Châu Bình","391","1318"
"Xã Châu Hoàn","391","1318"
"Xã Diên Lãm","391","1318"
"Thị trấn Mường Xén","391","1136"
"Xã Mỹ Lý","391","1136"
"Xã Bắc Lý","391","1136"
"Xã Keng Đu","391","1136"
"Xã Đoọc Mạy","391","1136"
"Xã Huồi Tụ","391","1136"
"Xã Mường Lống","391","1136"
"Xã Na Loi","391","1136"
"Xã Nậm Cắn","391","1136"
"Xã Bảo Nam","391","1136"
"Xã Phà Đánh","391","1136"
"Xã Bảo Thắng","391","1136"
"Xã Hữu Lập","391","1136"
"Xã Tà Cạ","391","1136"
"Xã Chiêu Lưu","391","1136"
"Xã Mường Típ","391","1136"
"Xã Hữu Kiệm","391","1136"
"Xã Tây Sơn","391","1136"
"Xã Mường Ải","391","1136"
"Xã Na Ngoi","391","1136"
"Xã Nậm Càn","391","1136"
"Thị trấn Hòa Bình","391","1319"
"Xã Mai Sơn","391","1319"
"Xã Nhôn Mai","391","1319"
"Xã Hữu Khuông","391","1319"
"Xã Yên Tĩnh","391","1319"
"Xã Nga My","391","1319"
"Xã Xiêng My","391","1319"
"Xã Lưỡng Minh","391","1319"
"Xã Yên Hòa","391","1319"
"Xã Yên Na","391","1319"
"Xã Lưu Kiền","391","1319"
"Xã Thạch Giám","391","1319"
"Xã Xá Lượng","391","1319"
"Xã Tam Thái","391","1319"
"Xã Tam Đình","391","1319"
"Xã Yên Thắng","391","1319"
"Xã Tam Quang","391","1319"
"Xã Tam Hợp","391","1319"
"Thị trấn Nghĩa Đàn","391","1320"
"Xã Nghĩa Mai","391","1320"
"Xã Nghĩa Yên","391","1320"
"Xã Nghĩa Lạc","391","1320"
"Xã Nghĩa Lâm","391","1320"
"Xã Nghĩa Sơn","391","1320"
"Xã Nghĩa Lợi","391","1320"
"Xã Nghĩa Bình","391","1320"
"Xã Nghĩa Thọ","391","1320"
"Xã Nghĩa Minh","391","1320"
"Xã Nghĩa Phú","391","1320"
"Xã Nghĩa Hưng","391","1320"
"Xã Nghĩa Hồng","391","1320"
"Xã Nghĩa Thịnh","391","1320"
"Xã Nghĩa Trung","391","1320"
"Xã Nghĩa Hội","391","1320"
"Xã Nghĩa Tân","391","1320"
"Xã Nghĩa Thắng","391","1320"
"Xã Nghĩa Hiếu","391","1320"
"Xã Nghĩa Liên","391","1320"
"Xã Nghĩa Đức","391","1320"
"Xã Nghĩa An","391","1320"
"Xã Nghĩa Long","391","1320"
"Xã Nghĩa Lộc","391","1320"
"Xã Nghĩa Khánh","391","1320"
"Thị trấn Quỳ Hợp","391","1321"
"Xã Yên Hợp","391","1321"
"Xã Châu Tiến","391","1321"
"Xã Châu Hồng","391","1321"
"Xã Đồng Hợp","391","1321"
"Xã Châu Thành","391","1321"
"Xã Liên Hợp","391","1321"
"Xã Châu Lộc","391","1321"
"Xã Tam Hợp","391","1321"
"Xã Châu Cường","391","1321"
"Xã Châu Quang","391","1321"
"Xã Thọ Hợp","391","1321"
"Xã Minh Hợp","391","1321"
"Xã Nghĩa Xuân","391","1321"
"Xã Châu Thái","391","1321"
"Xã Châu Đình","391","1321"
"Xã Văn Lợi","391","1321"
"Xã Nam Sơn","391","1321"
"Xã Châu Lý","391","1321"
"Xã Hạ Sơn","391","1321"
"Xã Bắc Sơn","391","1321"
"Thị trấn Cầu Giát","391","1322"
"Xã Quỳnh Thắng","391","1322"
"Xã Quỳnh Tân","391","1322"
"Xã Quỳnh Châu","391","1322"
"Xã Tân Sơn","391","1322"
"Xã Quỳnh Văn","391","1322"
"Xã Ngọc Sơn","391","1322"
"Xã Quỳnh Tam","391","1322"
"Xã Quỳnh Hoa","391","1322"
"Xã Quỳnh Thạch","391","1322"
"Xã Quỳnh Bảng","391","1322"
"Xã Quỳnh Mỹ","391","1322"
"Xã Quỳnh Thanh","391","1322"
"Xã Quỳnh Hậu","391","1322"
"Xã Quỳnh Lâm","391","1322"
"Xã Quỳnh Đôi","391","1322"
"Xã Quỳnh Lương","391","1322"
"Xã Quỳnh Hồng","391","1322"
"Xã Quỳnh Yên","391","1322"
"Xã Quỳnh Bá","391","1322"
"Xã Quỳnh Minh","391","1322"
"Xã Quỳnh Diện","391","1322"
"Xã Quỳnh Hưng","391","1322"
"Xã Quỳnh Giang","391","1322"
"Xã Quỳnh Ngọc","391","1322"
"Xã Quỳnh Nghĩa","391","1322"
"Xã An Hòa","391","1322"
"Xã Tiến Thủy","391","1322"
"Xã Sơn Hải","391","1322"
"Xã Quỳnh Thọ","391","1322"
"Xã Quỳnh Thuận","391","1322"
"Xã Quỳnh Long","391","1322"
"Xã Tân Thắng","391","1322"
"Thị trấn Con Cuông","391","1323"
"Xã Bình Chuẩn","391","1323"
"Xã Lạng Khê","391","1323"
"Xã Cam Lâm","391","1323"
"Xã Thạch Ngàn","391","1323"
"Xã Đôn Phục","391","1323"
"Xã Mậu Đức","391","1323"
"Xã Châu Khê","391","1323"
"Xã Chi Khê","391","1323"
"Xã Bồng Khê","391","1323"
"Xã Yên Khê","391","1323"
"Xã Lục Dạ","391","1323"
"Xã Môn Sơn","391","1323"
"Thị trấn Tân Kỳ","391","1324"
"Xã Tân Hợp","391","1324"
"Xã Tân Phú","391","1324"
"Xã Tân Xuân","391","1324"
"Xã Giai Xuân","391","1324"
"Xã Nghĩa Bình","391","1324"
"Xã Nghĩa Đồng","391","1324"
"Xã Đồng Văn","391","1324"
"Xã Nghĩa Thái","391","1324"
"Xã Nghĩa Hợp","391","1324"
"Xã Nghĩa Hoàn","391","1324"
"Xã Nghĩa Phúc","391","1324"
"Xã Tiên Kỳ","391","1324"
"Xã Tân An","391","1324"
"Xã Nghĩa Dũng","391","1324"
"Xã Tân Long","391","1324"
"Xã Kỳ Sơn","391","1324"
"Xã Hương Sơn","391","1324"
"Xã Kỳ Tân","391","1324"
"Xã Phú Sơn","391","1324"
"Xã Tân Hương","391","1324"
"Xã Nghĩa Hành","391","1324"
"Thị trấn Anh Sơn","391","1325"
"Xã Thọ Sơn","391","1325"
"Xã Thành Sơn","391","1325"
"Xã Bình Sơn","391","1325"
"Xã Tam Sơn","391","1325"
"Xã Đỉnh Sơn","391","1325"
"Xã Hùng Sơn","391","1325"
"Xã Cẩm Sơn","391","1325"
"Xã Đức Sơn","391","1325"
"Xã Tường Sơn","391","1325"
"Xã Hoa Sơn","391","1325"
"Xã Tào Sơn","391","1325"
"Xã Vĩnh Sơn","391","1325"
"Xã Lạng Sơn","391","1325"
"Xã Hội Sơn","391","1325"
"Xã Thạch Sơn","391","1325"
"Xã Phúc Sơn","391","1325"
"Xã Long Sơn","391","1325"
"Xã Khai Sơn","391","1325"
"Xã Lĩnh Sơn","391","1325"
"Xã Cao Sơn","391","1325"
"Thị trấn Diễn Châu","391","1326"
"Xã Diễn Lâm","391","1326"
"Xã Diễn Đoài","391","1326"
"Xã Diễn Trường","391","1326"
"Xã Diễn Yên","391","1326"
"Xã Diễn Hoàng","391","1326"
"Xã Diễn Hùng","391","1326"
"Xã Diễn Mỹ","391","1326"
"Xã Diễn Hồng","391","1326"
"Xã Diễn Phong","391","1326"
"Xã Diễn Hải","391","1326"
"Xã Diễn Tháp","391","1326"
"Xã Diễn Liên","391","1326"
"Xã Diễn Vạn","391","1326"
"Xã Diễn Kim","391","1326"
"Xã Diễn Kỷ","391","1326"
"Xã Diễn Xuân","391","1326"
"Xã Diễn Thái","391","1326"
"Xã Diễn Đồng","391","1326"
"Xã Diễn Bích","391","1326"
"Xã Diễn Hạnh","391","1326"
"Xã Diễn Ngọc","391","1326"
"Xã Diễn Quảng","391","1326"
"Xã Diễn Nguyên","391","1326"
"Xã Diễn Hoa","391","1326"
"Xã Diễn Thành","391","1326"
"Xã Diễn Phúc","391","1326"
"Xã Diễn Minh","391","1326"
"Xã Diễn Bình","391","1326"
"Xã Diễn Cát","391","1326"
"Xã Diễn Thịnh","391","1326"
"Xã Diễn Tân","391","1326"
"Xã Diễn Thắng","391","1326"
"Xã Diễn Thọ","391","1326"
"Xã Diễn Lợi","391","1326"
"Xã Diễn Lộc","391","1326"
"Xã Diễn Trung","391","1326"
"Xã Diễn An","391","1326"
"Xã Diễn Phú","391","1326"
"Thị trấn Yên Thành","391","1327"
"Xã Mã Thành","391","1327"
"Xã Tiến Thành","391","1327"
"Xã Lăng Thành","391","1327"
"Xã Tân Thành","391","1327"
"Xã Đức Thành","391","1327"
"Xã Kim Thành","391","1327"
"Xã Hậu Thành","391","1327"
"Xã Hùng Thành","391","1327"
"Xã Đô Thành","391","1327"
"Xã Thọ Thành","391","1327"
"Xã Quang Thành","391","1327"
"Xã Tây Thành","391","1327"
"Xã Phúc Thành","391","1327"
"Xã Hồng Thành","391","1327"
"Xã Đồng Thành","391","1327"
"Xã Phú Thành","391","1327"
"Xã Hoa Thành","391","1327"
"Xã Tăng Thành","391","1327"
"Xã Văn Thành","391","1327"
"Xã Thịnh Thành","391","1327"
"Xã Hợp Thành","391","1327"
"Xã Xuân Thành","391","1327"
"Xã Bắc Thành","391","1327"
"Xã Nhân Thành","391","1327"
"Xã Trung Thành","391","1327"
"Xã Long Thành","391","1327"
"Xã Minh Thành","391","1327"
"Xã Nam Thành","391","1327"
"Xã Vĩnh Thành","391","1327"
"Xã Lý Thành","391","1327"
"Xã Khánh Thành","391","1327"
"Xã Viên Thành","391","1327"
"Xã Đại Thành","391","1327"
"Xã Liên Thành","391","1327"
"Xã Bảo Thành","391","1327"
"Xã Mỹ Thành","391","1327"
"Xã Công Thành","391","1327"
"Xã Sơn Thành","391","1327"
"Thị trấn Đô Lương","391","1328"
"Xã Giang Sơn Đông","391","1328"
"Xã Giang Sơn Tây","391","1328"
"Xã Lam Sơn","391","1328"
"Xã Bồi Sơn","391","1328"
"Xã Hồng Sơn","391","1328"
"Xã Bài Sơn","391","1328"
"Xã Ngọc Sơn","391","1328"
"Xã Bắc Sơn","391","1328"
"Xã Tràng Sơn","391","1328"
"Xã Thượng Sơn","391","1328"
"Xã Hòa Sơn","391","1328"
"Xã Đặng Sơn","391","1328"
"Xã Đông Sơn","391","1328"
"Xã Nam Sơn","391","1328"
"Xã Lưu Sơn","391","1328"
"Xã Yên Sơn","391","1328"
"Xã Văn Sơn","391","1328"
"Xã Đà Sơn","391","1328"
"Xã Lạc Sơn","391","1328"
"Xã Tân Sơn","391","1328"
"Xã Thái Sơn","391","1328"
"Xã Quang Sơn","391","1328"
"Xã Thịnh Sơn","391","1328"
"Xã Trung Sơn","391","1328"
"Xã Xuân Sơn","391","1328"
"Xã Minh Sơn","391","1328"
"Xã Thuận Sơn","391","1328"
"Xã Nhân Sơn","391","1328"
"Xã Hiến Sơn","391","1328"
"Xã Mỹ Sơn","391","1328"
"Xã Trù Sơn","391","1328"
"Xã Đại Sơn","391","1328"
"Thị trấn Thanh Chương","391","1329"
"Xã Cát Văn","391","1329"
"Xã Thanh Nho","391","1329"
"Xã Hạnh Lâm","391","1329"
"Xã Thanh Sơn","391","1329"
"Xã Thanh Hòa","391","1329"
"Xã Phong Thịnh","391","1329"
"Xã Thanh Phong","391","1329"
"Xã Thanh Mỹ","391","1329"
"Xã Thanh Tiên","391","1329"
"Xã Thanh Hưng","391","1329"
"Xã Thanh Liên","391","1329"
"Xã Thanh Tường","391","1329"
"Xã Thanh Văn","391","1329"
"Xã Thanh Đồng","391","1329"
"Xã Thanh Ngọc","391","1329"
"Xã Thanh Hương","391","1329"
"Xã Ngọc Lâm","391","1329"
"Xã Thanh Lĩnh","391","1329"
"Xã Đồng Văn","391","1329"
"Xã Ngọc Sơn","391","1329"
"Xã Thanh Thịnh","391","1329"
"Xã Thanh An","391","1329"
"Xã Thanh Chi","391","1329"
"Xã Xuân Tường","391","1329"
"Xã Thanh Dương","391","1329"
"Xã Thanh Lương","391","1329"
"Xã Thanh Khê","391","1329"
"Xã Võ Liệt","391","1329"
"Xã Thanh Long","391","1329"
"Xã Thanh Thủy","391","1329"
"Xã Thanh Khai","391","1329"
"Xã Thanh Yên","391","1329"
"Xã Thanh Hà","391","1329"
"Xã Thanh Giang","391","1329"
"Xã Thanh Tùng","391","1329"
"Xã Thanh Lâm","391","1329"
"Xã Thanh Mai","391","1329"
"Xã Thanh Xuân","391","1329"
"Xã Thanh Đức","391","1329"
"Thị trấn Quán Hành","391","1330"
"Xã Nghi Văn","391","1330"
"Xã Nghi Yên","391","1330"
"Xã Nghi Tiến","391","1330"
"Xã Nghi Hưng","391","1330"
"Xã Nghi Đồng","391","1330"
"Xã Nghi Thiết","391","1330"
"Xã Nghi Lâm","391","1330"
"Xã Nghi Quang","391","1330"
"Xã Nghi Kiều","391","1330"
"Xã Nghi Mỹ","391","1330"
"Xã Nghi Phương","391","1330"
"Xã Nghi Thuận","391","1330"
"Xã Nghi Long","391","1330"
"Xã Nghi Xá","391","1330"
"Xã Nghi Hợp","391","1330"
"Xã Nghi Hoa","391","1330"
"Xã Nghi Khánh","391","1330"
"Xã Nghi Thịnh","391","1330"
"Xã Nghi Công Bắc","391","1330"
"Xã Nghi Công Nam","391","1330"
"Xã Nghi Thạch","391","1330"
"Xã Nghi Trung","391","1330"
"Xã Nghi Trường","391","1330"
"Xã Nghi Diên","391","1330"
"Xã Nghi Phong","391","1330"
"Xã Nghi Xuân","391","1330"
"Xã Nghi Vạn","391","1330"
"Xã Phúc Thọ","391","1330"
"Xã Nghi Thái","391","1330"
"Thị trấn Nam Đàn","391","1331"
"Xã Nam Hưng","391","1331"
"Xã Nam Nghĩa","391","1331"
"Xã Nam Thanh","391","1331"
"Xã Nam Anh","391","1331"
"Xã Nam Xuân","391","1331"
"Xã Nam Thái","391","1331"
"Xã Vân Diên","391","1331"
"Xã Nam Lĩnh","391","1331"
"Xã Nam Giang","391","1331"
"Xã Xuân Hòa","391","1331"
"Xã Hùng Tiến","391","1331"
"Xã Nam Thượng","391","1331"
"Xã Nam Tân","391","1331"
"Xã Kim Liên","391","1331"
"Xã Nam Lộc","391","1331"
"Xã Hồng Long","391","1331"
"Xã Xuân Lâm","391","1331"
"Xã Nam Cát","391","1331"
"Xã Khánh Sơn","391","1331"
"Xã Nam Phúc","391","1331"
"Xã Nam Cường","391","1331"
"Xã Nam Trung","391","1331"
"Xã Nam Kim","391","1331"
"Thị trấn Hưng Nguyên","391","1332"
"Xã Hưng Trung","391","1332"
"Xã Hưng Yên","391","1332"
"Xã Hưng Yên Bắc","391","1332"
"Xã Hưng Tây","391","1332"
"Xã Hưng Đạo","391","1332"
"Xã Hưng Mỹ","391","1332"
"Xã Hưng Thịnh","391","1332"
"Xã Hưng Lĩnh","391","1332"
"Xã Hưng Thông","391","1332"
"Xã Hưng Tân","391","1332"
"Xã Hưng Lợi","391","1332"
"Xã Hưng Thắng","391","1332"
"Xã Hưng Phúc","391","1332"
"Xã Hưng Long","391","1332"
"Xã Hưng Tiến","391","1332"
"Xã Hưng Xá","391","1332"
"Xã Hưng Châu","391","1332"
"Xã Hưng Xuân","391","1332"
"Xã Hưng Nhân","391","1332"
"Xã Hưng Phú","391","1332"
"Xã Hưng Khánh","391","1332"
"Xã Hưng Lam","391","1332"
"Xã Quỳnh Vinh","391","1333"
"Xã Quỳnh Lộc","391","1333"
"Phường Quỳnh Thiện","391","1333"
"Xã Quỳnh Lập","391","1333"
"Xã Quỳnh Trang","391","1333"
"Phường Mai Hùng","391","1333"
"Phường Quỳnh Dị","391","1333"
"Phường Quỳnh Xuân","391","1333"
"Phường Quỳnh Phương","391","1333"
"Xã Quỳnh Liên","391","1333"
"Phường Trần Phú","385","1334"
"Phường Nam Hà","385","1334"
"Phường Bắc Hà","385","1334"
"Phường Nguyễn Du","385","1334"
"Phường Tân Giang","385","1334"
"Phường Đại Nài","385","1334"
"Phường Hà Huy Tập","385","1334"
"Xã Thạch Trung","385","1334"
"Phường Thạch Quý","385","1334"
"Phường Thạch Linh","385","1334"
"Phường Văn Yên","385","1334"
"Xã Thạch Hạ","385","1334"
"Xã Thạch Môn","385","1334"
"Xã Thạch Đồng","385","1334"
"Xã Thạch Hưng","385","1334"
"Xã Thạch Bình","385","1334"
"Phường Bắc Hồng","385","1335"
"Phường Nam Hồng","385","1335"
"Phường Trung Lương","385","1335"
"Phường Đức Thuận","385","1335"
"Phường Đậu Liêu","385","1335"
"Xã Thuận Lộc","385","1335"
"Thị trấn Phố Châu","385","1336"
"Thị trấn  Tây Sơn","385","1336"
"Xã Sơn Hồng","385","1336"
"Xã Sơn Tiến","385","1336"
"Xã Sơn Lâm","385","1336"
"Xã Sơn Lễ","385","1336"
"Xã Sơn Thịnh","385","1336"
"Xã Sơn An","385","1336"
"Xã Sơn Giang","385","1336"
"Xã Sơn Lĩnh","385","1336"
"Xã Sơn Hòa","385","1336"
"Xã Sơn Tân","385","1336"
"Xã Sơn Mỹ","385","1336"
"Xã Sơn Tây","385","1336"
"Xã Sơn Ninh","385","1336"
"Xã Sơn Châu","385","1336"
"Xã Sơn Hà","385","1336"
"Xã Sơn Quang","385","1336"
"Xã Sơn Trung","385","1336"
"Xã Sơn Bằng","385","1336"
"Xã Sơn Bình","385","1336"
"Xã Sơn Kim 1","385","1336"
"Xã Sơn Kim 2","385","1336"
"Xã Sơn Trà","385","1336"
"Xã Sơn Long","385","1336"
"Xã Sơn Diệm","385","1336"
"Xã Sơn Thủy","385","1336"
"Xã Sơn Hàm","385","1336"
"Xã Sơn Phú","385","1336"
"Xã Sơn Phúc","385","1336"
"Xã Sơn Trường","385","1336"
"Xã Sơn Mai","385","1336"
"Thị trấn Đức Thọ","385","1337"
"Xã Đức Quang","385","1337"
"Xã Đức Vĩnh","385","1337"
"Xã Đức Châu","385","1337"
"Xã Đức Tùng","385","1337"
"Xã Trường Sơn","385","1337"
"Xã Liên Minh","385","1337"
"Xã Đức La","385","1337"
"Xã Yên Hồ","385","1337"
"Xã Đức Nhân","385","1337"
"Xã Tùng Ảnh","385","1337"
"Xã Bùi Xá","385","1337"
"Xã Đức Thịnh","385","1337"
"Xã Đức Yên","385","1337"
"Xã Đức Thủy","385","1337"
"Xã Thái Yên","385","1337"
"Xã Trung Lễ","385","1337"
"Xã Đức Hòa","385","1337"
"Xã Đức Long","385","1337"
"Xã Đức Lâm","385","1337"
"Xã Đức Thanh","385","1337"
"Xã Đức Dũng","385","1337"
"Xã Đức Lập","385","1337"
"Xã Đức An","385","1337"
"Xã Đức Lạc","385","1337"
"Xã Đức Đồng","385","1337"
"Xã Đức Lạng","385","1337"
"Xã Tân Hương","385","1337"
"Thị trấn Vũ Quang","385","1338"
"Xã Ân Phú","385","1338"
"Xã Đức Giang","385","1338"
"Xã Đức Lĩnh","385","1338"
"Xã Sơn Thọ","385","1338"
"Xã Đức Hương","385","1338"
"Xã Đức Bồng","385","1338"
"Xã Đức Liên","385","1338"
"Xã Hương Điền","385","1338"
"Xã Hương Minh","385","1338"
"Xã Hương Thọ","385","1338"
"Xã Hương Quang","385","1338"
"Thị trấn Nghi Xuân","385","1339"
"Thị trấn Xuân An","385","1339"
"Xã Xuân Hội","385","1339"
"Xã Xuân Trường","385","1339"
"Xã Xuân Đan","385","1339"
"Xã Xuân Phổ","385","1339"
"Xã Xuân Hải","385","1339"
"Xã Xuân Giang","385","1339"
"Xã Tiên Điền","385","1339"
"Xã Xuân Yên","385","1339"
"Xã Xuân Mỹ","385","1339"
"Xã Xuân Thành","385","1339"
